Code_ATC2,Libelle_ATC2,Taux_de_remboursement,date,Base_de_remboursement,Montant_remboursé,Nombre_de_boites_remboursées
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2023-12-01,1863431.31,1863431.31,100119.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2024-01-01,2027247.51,2027247.51,110434.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2024-02-01,1835807.52,1835807.52,100400.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2024-03-01,1844773.77,1844773.77,101125.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2024-04-01,1952886.09,1952886.09,104938.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2024-05-01,1970878.32,1970878.32,102632.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2024-06-01,1877497.67,1877497.67,99535.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2024-07-01,2151792.45,2151792.45,114759.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2024-08-01,1873882.03,1873882.03,99328.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2024-09-01,1888857.82,1888857.82,99362.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2024-10-01,2127615.18,2127615.18,112746.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2024-11-01,1884877.72,1884877.72,99948.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",100%,2024-12-01,2096009.89,2096009.89,112209.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2021-01-01,516823.66,334840.24,28426.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2021-02-01,476537.15,308327.09,26372.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2021-03-01,554772.47,358975.35,30656.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2021-04-01,515064.42,332971.7,28489.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2021-05-01,491449.11,318336.85,27198.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2021-06-01,548457.5,354599.44,30391.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2021-07-01,527758.36,341733.0,29254.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2021-08-01,517644.23,335059.94,28648.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2021-09-01,514541.12,333195.79,28553.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2021-10-01,503600.75,326040.19,27870.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2021-11-01,527944.96,341719.18,29157.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2021-12-01,549924.62,356168.07,30475.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2022-01-01,490276.83,316949.08,27082.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2022-02-01,484896.64,313724.46,26827.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2022-03-01,566739.17,366662.81,31282.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2022-04-01,491490.66,317512.82,27193.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2022-05-01,546538.45,353669.05,30290.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2022-06-01,531157.09,343559.02,29362.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2022-07-01,511910.69,330980.57,28342.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2022-08-01,539224.18,348407.28,29833.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2022-09-01,526929.1,340912.96,29196.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2022-10-01,521020.75,336873.73,28875.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2022-11-01,538167.42,347954.49,29762.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2022-12-01,547145.74,354059.26,30310.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2023-01-01,553505.74,357682.53,30601.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2023-02-01,493165.53,318580.01,27288.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2023-03-01,570299.88,368924.1,31494.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2023-04-01,494469.1,319767.97,27361.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2023-05-01,548472.62,354629.91,30472.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2023-06-01,551282.43,355991.87,30685.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2023-07-01,521502.8,337027.75,29003.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2023-08-01,536750.89,346468.1,29797.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2023-09-01,511312.36,329870.81,28159.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2023-10-01,550849.85,356082.98,29602.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2023-11-01,540845.39,349227.85,28019.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2023-12-01,540888.94,348784.22,28620.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2024-01-01,575404.98,370923.58,30720.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2024-02-01,525673.21,339379.9,28210.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2024-03-01,530119.0,342400.5,28655.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2024-04-01,552102.67,356182.0,29368.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2024-05-01,548382.77,353851.07,28291.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2024-06-01,534536.24,344964.87,27983.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2024-07-01,599665.02,386793.97,31608.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2024-08-01,522533.82,337077.17,27366.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2024-09-01,528840.62,341434.28,27406.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2024-10-01,595184.64,384074.21,31138.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2024-11-01,532361.42,343591.14,27899.0
A09,"MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES",non à 100%,2024-12-01,597968.83,386184.78,31528.0
A10,MEDICAMENTS DU DIABETE,100%,2021-01-01,108440553.26,108440553.26,5269374.0
A10,MEDICAMENTS DU DIABETE,100%,2021-02-01,103348057.95,103348057.95,5039929.0
A10,MEDICAMENTS DU DIABETE,100%,2021-03-01,122490109.91,122490109.91,5982769.0
A10,MEDICAMENTS DU DIABETE,100%,2021-04-01,115456425.61,115456425.61,5571474.0
A10,MEDICAMENTS DU DIABETE,100%,2021-05-01,108527272.56,108527272.56,5195170.0
A10,MEDICAMENTS DU DIABETE,100%,2021-06-01,124288734.87,124288734.87,5898803.0
A10,MEDICAMENTS DU DIABETE,100%,2021-07-01,120170118.18,120170118.18,5654019.0
A10,MEDICAMENTS DU DIABETE,100%,2021-08-01,116703946.83,116703946.83,5514813.0
A10,MEDICAMENTS DU DIABETE,100%,2021-09-01,116870698.12,116870698.12,5520890.0
A10,MEDICAMENTS DU DIABETE,100%,2021-10-01,115089899.62,115089899.62,5410888.0
A10,MEDICAMENTS DU DIABETE,100%,2021-11-01,122496005.35,122496005.35,5724767.0
A10,MEDICAMENTS DU DIABETE,100%,2021-12-01,126959058.08,126959058.08,5921149.0
A10,MEDICAMENTS DU DIABETE,100%,2022-01-01,116691845.35,116691845.35,5396274.0
A10,MEDICAMENTS DU DIABETE,100%,2022-02-01,115420604.93,115420604.93,5279109.0
A10,MEDICAMENTS DU DIABETE,100%,2022-03-01,138703708.91,138703708.91,6321689.0
A10,MEDICAMENTS DU DIABETE,100%,2022-04-01,123940123.28,123940123.28,5564470.0
A10,MEDICAMENTS DU DIABETE,100%,2022-05-01,135344077.55,135344077.55,6041815.0
A10,MEDICAMENTS DU DIABETE,100%,2022-06-01,135173344.15,135173344.15,5995700.0
A10,MEDICAMENTS DU DIABETE,100%,2022-07-01,130982504.46,130982504.46,5750952.0
A10,MEDICAMENTS DU DIABETE,100%,2022-08-01,135072208.64,135072208.64,5907371.0
A10,MEDICAMENTS DU DIABETE,100%,2022-09-01,133184987.7,133184987.7,5849179.0
A10,MEDICAMENTS DU DIABETE,100%,2022-10-01,131176631.48,131176631.48,5751336.0
A10,MEDICAMENTS DU DIABETE,100%,2022-11-01,135465703.69,135465703.69,5972015.0
A10,MEDICAMENTS DU DIABETE,100%,2022-12-01,137435203.29,137435203.29,6141298.0
A10,MEDICAMENTS DU DIABETE,100%,2023-01-01,139810134.15,139810134.15,6230693.0
A10,MEDICAMENTS DU DIABETE,100%,2023-02-01,127081424.67,127081424.67,5604543.0
A10,MEDICAMENTS DU DIABETE,100%,2023-03-01,146834512.2,146834512.2,6468140.0
A10,MEDICAMENTS DU DIABETE,100%,2023-04-01,128384421.85,128384421.85,5656675.0
A10,MEDICAMENTS DU DIABETE,100%,2023-05-01,144521447.74,144521447.74,6434994.0
A10,MEDICAMENTS DU DIABETE,100%,2023-06-01,146224789.22,146224789.22,6556602.0
A10,MEDICAMENTS DU DIABETE,100%,2023-07-01,138511082.12,138511082.12,6144002.0
A10,MEDICAMENTS DU DIABETE,100%,2023-08-01,142741812.54,142741812.54,6316346.0
A10,MEDICAMENTS DU DIABETE,100%,2023-09-01,134729409.15,134729409.15,6002752.0
A10,MEDICAMENTS DU DIABETE,100%,2023-10-01,148233000.73,148233000.73,6547498.0
A10,MEDICAMENTS DU DIABETE,100%,2023-11-01,142757398.67,142757398.67,6216847.0
A10,MEDICAMENTS DU DIABETE,100%,2023-12-01,141208397.18,141208397.18,6209572.0
A10,MEDICAMENTS DU DIABETE,100%,2024-01-01,153154002.42,153154002.42,6759940.0
A10,MEDICAMENTS DU DIABETE,100%,2024-02-01,139381317.86,139381317.86,6192274.0
A10,MEDICAMENTS DU DIABETE,100%,2024-03-01,141586373.53,141586373.53,6303056.0
A10,MEDICAMENTS DU DIABETE,100%,2024-04-01,150290979.03,150290979.03,6694709.0
A10,MEDICAMENTS DU DIABETE,100%,2024-05-01,148592393.89,148592393.89,6641949.0
A10,MEDICAMENTS DU DIABETE,100%,2024-06-01,138260573.97,138260573.97,6162893.0
A10,MEDICAMENTS DU DIABETE,100%,2024-07-01,162438548.61,162438548.61,7145748.0
A10,MEDICAMENTS DU DIABETE,100%,2024-08-01,141594123.66,141594123.66,6185842.0
A10,MEDICAMENTS DU DIABETE,100%,2024-09-01,143789458.0,143789458.0,6295354.0
A10,MEDICAMENTS DU DIABETE,100%,2024-10-01,163628191.29,163628191.29,7106678.0
A10,MEDICAMENTS DU DIABETE,100%,2024-11-01,147785744.66,147785744.66,6347169.0
A10,MEDICAMENTS DU DIABETE,100%,2024-12-01,166260169.76,166260169.76,7093937.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2021-01-01,5937543.65,3563871.41,404450.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2021-02-01,5600118.0,3357700.8,385706.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2021-03-01,6542209.02,3938416.76,453009.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2021-04-01,6099116.83,3675506.37,417036.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2021-05-01,5871696.51,3554158.45,394126.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2021-06-01,6880034.67,4156412.77,452730.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2021-07-01,6486309.48,3920907.91,419968.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2021-08-01,6105582.55,3683023.48,393514.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2021-09-01,6095420.38,3658961.37,394407.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2021-10-01,5891370.12,3539802.62,381798.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2021-11-01,6242423.85,3747341.87,399801.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2021-12-01,6644306.36,3832450.09,419078.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2022-01-01,6006414.96,3407656.65,374151.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2022-02-01,6069942.31,3104459.31,372433.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2022-03-01,7212446.22,3514660.27,439010.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2022-04-01,6458521.82,3154608.86,384095.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2022-05-01,7012710.91,3414920.52,414106.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2022-06-01,7040892.87,3427320.37,409605.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2022-07-01,6953878.24,3374993.11,393113.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2022-08-01,7021742.72,3402807.3,391670.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2022-09-01,6983158.64,3387015.39,393970.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2022-10-01,6956285.35,3391733.14,390673.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2022-11-01,7309094.05,3586271.16,407277.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2022-12-01,7532397.54,3720785.15,423920.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2023-01-01,7596806.18,3736050.48,419740.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2023-02-01,7267222.22,3587566.13,394425.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2023-03-01,8357628.31,4188083.87,455073.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2023-04-01,7316448.26,3702489.95,396068.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2023-05-01,8097927.75,4098599.92,442349.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2023-06-01,8251172.23,4212342.6,454688.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2023-07-01,7671962.93,3910107.58,418133.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2023-08-01,7735852.82,3940905.56,416576.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2023-09-01,7351461.98,3744561.61,401112.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2023-10-01,8205879.13,4192997.43,440356.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2023-11-01,7985843.5,4051341.84,419463.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2023-12-01,7968765.98,4042370.7,421134.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2024-01-01,8363687.86,4250721.18,445580.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2024-02-01,7753163.8,3966751.17,417207.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2024-03-01,7845810.95,4011144.76,421952.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2024-04-01,8340106.97,4302769.15,446650.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2024-05-01,8218081.35,4274889.07,439870.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2024-06-01,7867264.4,4107646.57,418035.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2024-07-01,9320144.98,4851586.1,484205.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2024-08-01,7841081.23,4069436.01,401576.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2024-09-01,8088577.16,4190744.58,415108.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2024-10-01,9342236.48,4830932.31,476704.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2024-11-01,8489946.65,4388876.19,425896.0
A10,MEDICAMENTS DU DIABETE,non à 100%,2024-12-01,9612316.68,4959918.57,477510.0
A11,VITAMINES,100%,2021-01-01,1897903.16,1897903.16,1207545.0
A11,VITAMINES,100%,2021-02-01,1900461.82,1900461.82,1222336.0
A11,VITAMINES,100%,2021-03-01,2219435.92,2219435.92,1414559.0
A11,VITAMINES,100%,2021-04-01,2013992.99,2013992.99,1250932.0
A11,VITAMINES,100%,2021-05-01,1835795.98,1835795.98,1125293.0
A11,VITAMINES,100%,2021-06-01,2003102.77,2003102.77,1226818.0
A11,VITAMINES,100%,2021-07-01,1888080.91,1888080.91,1130717.0
A11,VITAMINES,100%,2021-08-01,1820368.4,1820368.4,1062213.0
A11,VITAMINES,100%,2021-09-01,1910385.96,1910385.96,1149407.0
A11,VITAMINES,100%,2021-10-01,1965398.59,1965398.59,1196460.0
A11,VITAMINES,100%,2021-11-01,2095265.6,2095265.6,1282233.0
A11,VITAMINES,100%,2021-12-01,2236191.68,2236191.68,1378008.0
A11,VITAMINES,100%,2022-01-01,2079900.29,2079900.29,1280013.0
A11,VITAMINES,100%,2022-02-01,2040519.51,2040519.51,1255463.0
A11,VITAMINES,100%,2022-03-01,2372968.78,2372968.78,1461033.0
A11,VITAMINES,100%,2022-04-01,2027484.02,2027484.02,1255189.0
A11,VITAMINES,100%,2022-05-01,2183865.01,2183865.01,1311328.0
A11,VITAMINES,100%,2022-06-01,2079614.51,2079614.51,1250240.0
A11,VITAMINES,100%,2022-07-01,1976179.11,1976179.11,1172032.0
A11,VITAMINES,100%,2022-08-01,1961289.28,1961289.28,1153117.0
A11,VITAMINES,100%,2022-09-01,2099749.36,2099749.36,1241837.0
A11,VITAMINES,100%,2022-10-01,2135348.2,2135348.2,1279686.0
A11,VITAMINES,100%,2022-11-01,2192579.21,2192579.21,1313765.0
A11,VITAMINES,100%,2022-12-01,2330355.79,2330355.79,1393865.0
A11,VITAMINES,100%,2023-01-01,2352166.88,2352166.88,1410520.0
A11,VITAMINES,100%,2023-02-01,2148126.1,2148126.1,1263630.0
A11,VITAMINES,100%,2023-03-01,2477470.14,2477470.14,1436680.0
A11,VITAMINES,100%,2023-04-01,2090676.95,2090676.95,1217740.0
A11,VITAMINES,100%,2023-05-01,2291742.35,2291742.35,1332091.0
A11,VITAMINES,100%,2023-06-01,2276954.3,2276954.3,1337586.0
A11,VITAMINES,100%,2023-07-01,2085836.23,2085836.23,1218479.0
A11,VITAMINES,100%,2023-08-01,2073578.98,2073578.98,1209032.0
A11,VITAMINES,100%,2023-09-01,2110154.01,2110154.01,1247309.0
A11,VITAMINES,100%,2023-10-01,2415103.26,2415103.26,1431621.0
A11,VITAMINES,100%,2023-11-01,2348578.36,2348578.36,1373116.0
A11,VITAMINES,100%,2023-12-01,2419545.99,2419545.99,1407722.0
A11,VITAMINES,100%,2024-01-01,2602511.61,2602511.61,1517640.0
A11,VITAMINES,100%,2024-02-01,2396799.42,2396799.42,1399146.0
A11,VITAMINES,100%,2024-03-01,2403648.85,2403648.85,1403058.0
A11,VITAMINES,100%,2024-04-01,2474861.3,2474861.3,1438296.0
A11,VITAMINES,100%,2024-05-01,2368937.07,2368937.07,1374125.0
A11,VITAMINES,100%,2024-06-01,2232187.23,2232187.23,1286582.0
A11,VITAMINES,100%,2024-07-01,2504826.01,2504826.01,1442495.0
A11,VITAMINES,100%,2024-08-01,2044113.28,2044113.28,1181638.0
A11,VITAMINES,100%,2024-09-01,2278820.64,2278820.64,1308283.0
A11,VITAMINES,100%,2024-10-01,2675277.13,2675277.13,1536470.0
A11,VITAMINES,100%,2024-11-01,2359845.36,2359845.36,1369085.0
A11,VITAMINES,100%,2024-12-01,2687411.41,2687411.41,1558291.0
A11,VITAMINES,non à 100%,2021-01-01,7027625.29,4427931.57,5110936.0
A11,VITAMINES,non à 100%,2021-02-01,7337386.22,4625624.12,5343950.0
A11,VITAMINES,non à 100%,2021-03-01,7999896.8,5039043.17,5715712.0
A11,VITAMINES,non à 100%,2021-04-01,6721590.17,4229598.99,4653458.0
A11,VITAMINES,non à 100%,2021-05-01,5753576.17,3622752.85,3926288.0
A11,VITAMINES,non à 100%,2021-06-01,6044535.76,3806478.54,4111019.0
A11,VITAMINES,non à 100%,2021-07-01,5397024.84,3400323.27,3573106.0
A11,VITAMINES,non à 100%,2021-08-01,5177107.97,3263604.64,3331086.0
A11,VITAMINES,non à 100%,2021-09-01,6593126.87,4172893.3,4457688.0
A11,VITAMINES,non à 100%,2021-10-01,7515393.7,4771006.07,5124289.0
A11,VITAMINES,non à 100%,2021-11-01,7869482.54,4995069.55,5370371.0
A11,VITAMINES,non à 100%,2021-12-01,8525265.78,5407184.66,5799837.0
A11,VITAMINES,non à 100%,2022-01-01,7740357.43,4903289.24,5213139.0
A11,VITAMINES,non à 100%,2022-02-01,7396498.97,4683939.05,4988225.0
A11,VITAMINES,non à 100%,2022-03-01,8279346.55,5245916.42,5578104.0
A11,VITAMINES,non à 100%,2022-04-01,6651184.68,4209717.42,4542767.0
A11,VITAMINES,non à 100%,2022-05-01,6732041.55,4260969.67,4370788.0
A11,VITAMINES,non à 100%,2022-06-01,6204047.47,3923201.19,4039337.0
A11,VITAMINES,non à 100%,2022-07-01,5671547.92,3585561.26,3636745.0
A11,VITAMINES,non à 100%,2022-08-01,5401860.44,3417710.35,3437500.0
A11,VITAMINES,non à 100%,2022-09-01,7319714.03,4652747.05,4704821.0
A11,VITAMINES,non à 100%,2022-10-01,8228145.5,5238374.75,5326734.0
A11,VITAMINES,non à 100%,2022-11-01,8179062.06,5205119.93,5254241.0
A11,VITAMINES,non à 100%,2022-12-01,8880855.11,5653795.43,5697653.0
A11,VITAMINES,non à 100%,2023-01-01,8371585.75,5325770.67,5363982.0
A11,VITAMINES,non à 100%,2023-02-01,7673320.83,4881670.22,4811230.0
A11,VITAMINES,non à 100%,2023-03-01,8550619.01,5437877.17,5258188.0
A11,VITAMINES,non à 100%,2023-04-01,6798471.81,4319717.51,4172745.0
A11,VITAMINES,non à 100%,2023-05-01,7005281.55,4445621.34,4265358.0
A11,VITAMINES,non à 100%,2023-06-01,6799636.72,4313374.31,4170011.0
A11,VITAMINES,non à 100%,2023-07-01,5910214.08,3748604.42,3604687.0
A11,VITAMINES,non à 100%,2023-08-01,5763542.18,3657347.71,3517581.0
A11,VITAMINES,non à 100%,2023-09-01,7205192.55,4586054.22,4450936.0
A11,VITAMINES,non à 100%,2023-10-01,8894979.4,5668666.97,5499717.0
A11,VITAMINES,non à 100%,2023-11-01,8806563.13,5616314.3,5349845.0
A11,VITAMINES,non à 100%,2023-12-01,9125771.84,5820174.32,5507222.0
A11,VITAMINES,non à 100%,2024-01-01,9256826.85,5899271.71,5630153.0
A11,VITAMINES,non à 100%,2024-02-01,8573275.66,5461809.8,5204339.0
A11,VITAMINES,non à 100%,2024-03-01,8115238.23,5166452.23,4912433.0
A11,VITAMINES,non à 100%,2024-04-01,7874474.16,5009359.93,4741536.0
A11,VITAMINES,non à 100%,2024-05-01,7109293.21,4518987.24,4249763.0
A11,VITAMINES,non à 100%,2024-06-01,6901757.83,4388001.52,4074721.0
A11,VITAMINES,non à 100%,2024-07-01,7326774.91,4653864.76,4299004.0
A11,VITAMINES,non à 100%,2024-08-01,5659629.71,3594869.92,3340243.0
A11,VITAMINES,non à 100%,2024-09-01,7847663.41,5002175.19,4602270.0
A11,VITAMINES,non à 100%,2024-10-01,9945360.26,6351848.66,5815967.0
A11,VITAMINES,non à 100%,2024-11-01,8678994.67,5541899.36,5113992.0
A11,VITAMINES,non à 100%,2024-12-01,9904668.06,6323025.34,5844723.0
A12,SUPPLEMENTS MINERAUX,100%,2021-01-01,2625811.35,2625811.35,889550.0
A12,SUPPLEMENTS MINERAUX,100%,2021-02-01,2499544.62,2499544.62,844308.0
A12,SUPPLEMENTS MINERAUX,100%,2021-03-01,2941717.6,2941717.6,988598.0
A12,SUPPLEMENTS MINERAUX,100%,2021-04-01,2719747.9,2719747.9,922120.0
A12,SUPPLEMENTS MINERAUX,100%,2021-05-01,2547606.77,2547606.77,860563.0
A12,SUPPLEMENTS MINERAUX,100%,2021-06-01,2891295.84,2891295.84,975843.0
A12,SUPPLEMENTS MINERAUX,100%,2021-07-01,2776072.83,2776072.83,944640.0
A12,SUPPLEMENTS MINERAUX,100%,2021-08-01,2719813.37,2719813.37,938721.0
A12,SUPPLEMENTS MINERAUX,100%,2021-09-01,2732440.27,2732440.27,929414.0
A12,SUPPLEMENTS MINERAUX,100%,2021-10-01,2665587.14,2665587.14,906154.0
A12,SUPPLEMENTS MINERAUX,100%,2021-11-01,2790912.77,2790912.77,949308.0
A12,SUPPLEMENTS MINERAUX,100%,2021-12-01,2873843.89,2873843.89,972821.0
A12,SUPPLEMENTS MINERAUX,100%,2022-01-01,2599580.92,2599580.92,882134.0
A12,SUPPLEMENTS MINERAUX,100%,2022-02-01,2543575.25,2543575.25,859798.0
A12,SUPPLEMENTS MINERAUX,100%,2022-03-01,2981513.07,2981513.07,1000661.0
A12,SUPPLEMENTS MINERAUX,100%,2022-04-01,2618518.88,2618518.88,883958.0
A12,SUPPLEMENTS MINERAUX,100%,2022-05-01,2852531.16,2852531.16,964183.0
A12,SUPPLEMENTS MINERAUX,100%,2022-06-01,2818070.75,2818070.75,951888.0
A12,SUPPLEMENTS MINERAUX,100%,2022-07-01,2726521.85,2726521.85,925788.0
A12,SUPPLEMENTS MINERAUX,100%,2022-08-01,2843009.62,2843009.62,983293.0
A12,SUPPLEMENTS MINERAUX,100%,2022-09-01,2794405.95,2794405.95,952329.0
A12,SUPPLEMENTS MINERAUX,100%,2022-10-01,2714500.51,2714500.51,920140.0
A12,SUPPLEMENTS MINERAUX,100%,2022-11-01,2781693.42,2781693.42,947393.0
A12,SUPPLEMENTS MINERAUX,100%,2022-12-01,2829956.88,2829956.88,954493.0
A12,SUPPLEMENTS MINERAUX,100%,2023-01-01,2854015.95,2854015.95,963501.0
A12,SUPPLEMENTS MINERAUX,100%,2023-02-01,2511942.0,2511942.0,845501.0
A12,SUPPLEMENTS MINERAUX,100%,2023-03-01,2883995.6,2883995.6,960811.0
A12,SUPPLEMENTS MINERAUX,100%,2023-04-01,2501729.07,2501729.07,838592.0
A12,SUPPLEMENTS MINERAUX,100%,2023-05-01,2812110.13,2812110.13,943084.0
A12,SUPPLEMENTS MINERAUX,100%,2023-06-01,2894374.98,2894374.98,970501.0
A12,SUPPLEMENTS MINERAUX,100%,2023-07-01,2738562.29,2738562.29,922066.0
