Code_ATC3,Libelle_ATC3,Taux_de_remboursement,date,Base_de_remboursement,Montant_remboursé,Nombre_de_boites_remboursées
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2022-09-01,67312.96,43410.3,33498
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2022-10-01,69601.07,44900.9,34653
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2022-11-01,76688.91,49471.05,38174
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2022-12-01,72170.3,46469.24,35893
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2023-01-01,75977.14,49016.56,37804
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2023-02-01,70527.53,45537.33,35102
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2023-03-01,90679.1,58502.81,45150
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2023-04-01,73209.71,47165.66,36420
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2023-05-01,83851.27,54169.29,41723
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2023-06-01,99444.76,64215.14,49468
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2023-07-01,164560.7,106562.86,82080
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2023-08-01,196914.03,127534.81,98201
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2023-09-01,131096.59,84798.88,65366
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2023-10-01,121771.12,78903.4,55699
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2023-11-01,215551.69,135652.75,54976
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2023-12-01,205628.17,130143.08,44316
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2024-01-01,211590.44,131646.11,42157
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2024-02-01,217030.8,136207.55,50683
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2024-03-01,236089.01,148387.64,59423
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2024-04-01,276254.53,174325.63,72081
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2024-05-01,263799.45,166623.21,69556
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2024-06-01,216592.86,135160.18,51220
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2024-07-01,231158.33,144401.71,48618
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2024-08-01,205040.65,128701.41,44646
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2024-09-01,263729.52,167144.66,68096
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2024-10-01,303506.63,192171.14,85692
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2024-11-01,287090.96,182003.27,82873
A07A,ANTIINFECTIEUX INTESTINAUX,non à 100%,2024-12-01,284691.33,175976.58,71130
A07B,ADSORBANTS INTESTINAUX,100%,2021-01-01,159284.33,159284.33,42241
A07B,ADSORBANTS INTESTINAUX,100%,2021-02-01,152063.58,152063.58,41060
A07B,ADSORBANTS INTESTINAUX,100%,2021-03-01,172507.37,172507.37,47645
A07B,ADSORBANTS INTESTINAUX,100%,2021-04-01,129602.17,129602.17,43404
A07B,ADSORBANTS INTESTINAUX,100%,2021-05-01,121760.29,121760.29,40962
A07B,ADSORBANTS INTESTINAUX,100%,2021-06-01,141475.96,141475.96,48222
A07B,ADSORBANTS INTESTINAUX,100%,2021-07-01,142860.19,142860.19,48892
A07B,ADSORBANTS INTESTINAUX,100%,2021-08-01,140229.02,140229.02,47782
A07B,ADSORBANTS INTESTINAUX,100%,2021-09-01,137606.83,137606.83,46034
A07B,ADSORBANTS INTESTINAUX,100%,2021-10-01,135918.3,135918.3,44718
A07B,ADSORBANTS INTESTINAUX,100%,2021-11-01,133307.52,133307.52,45662
A07B,ADSORBANTS INTESTINAUX,100%,2021-12-01,140730.16,140730.16,48884
A07B,ADSORBANTS INTESTINAUX,100%,2022-01-01,133704.58,133704.58,46403
A07B,ADSORBANTS INTESTINAUX,100%,2022-02-01,130111.05,130111.05,44840
A07B,ADSORBANTS INTESTINAUX,100%,2022-03-01,147884.97,147884.97,50953
A07B,ADSORBANTS INTESTINAUX,100%,2022-04-01,130767.27,130767.27,45096
A07B,ADSORBANTS INTESTINAUX,100%,2022-05-01,141361.38,141361.38,48560
A07B,ADSORBANTS INTESTINAUX,100%,2022-06-01,143369.22,143369.22,49348
A07B,ADSORBANTS INTESTINAUX,100%,2022-07-01,145366.61,145366.61,50134
A07B,ADSORBANTS INTESTINAUX,100%,2022-08-01,148149.84,148149.84,51180
A07B,ADSORBANTS INTESTINAUX,100%,2022-09-01,144811.82,144811.82,49923
A07B,ADSORBANTS INTESTINAUX,100%,2022-10-01,140003.11,140003.11,48317
A07B,ADSORBANTS INTESTINAUX,100%,2022-11-01,136897.09,136897.09,47311
A07B,ADSORBANTS INTESTINAUX,100%,2022-12-01,140613.29,140613.29,48624
A07B,ADSORBANTS INTESTINAUX,100%,2023-01-01,148854.09,148854.09,51670
A07B,ADSORBANTS INTESTINAUX,100%,2023-02-01,129972.5,129972.5,45235
A07B,ADSORBANTS INTESTINAUX,100%,2023-03-01,144765.68,144765.68,50253
A07B,ADSORBANTS INTESTINAUX,100%,2023-04-01,124781.58,124781.58,43182
A07B,ADSORBANTS INTESTINAUX,100%,2023-05-01,140333.8,140333.8,48657
A07B,ADSORBANTS INTESTINAUX,100%,2023-06-01,148863.13,148863.13,51783
A07B,ADSORBANTS INTESTINAUX,100%,2023-07-01,145570.05,145570.05,50615
A07B,ADSORBANTS INTESTINAUX,100%,2023-08-01,145381.0,145381.0,50531
A07B,ADSORBANTS INTESTINAUX,100%,2023-09-01,139758.67,139758.67,48515
A07B,ADSORBANTS INTESTINAUX,100%,2023-10-01,148680.58,148680.58,51678
A07B,ADSORBANTS INTESTINAUX,100%,2023-11-01,136148.49,136148.49,47290
A07B,ADSORBANTS INTESTINAUX,100%,2023-12-01,133439.13,133439.13,46384
A07B,ADSORBANTS INTESTINAUX,100%,2024-01-01,146724.14,146724.14,51244
A07B,ADSORBANTS INTESTINAUX,100%,2024-02-01,131629.11,131629.11,45673
A07B,ADSORBANTS INTESTINAUX,100%,2024-03-01,129142.49,129142.49,44880
A07B,ADSORBANTS INTESTINAUX,100%,2024-04-01,136181.11,136181.11,47134
A07B,ADSORBANTS INTESTINAUX,100%,2024-05-01,128031.28,128031.28,44282
A07B,ADSORBANTS INTESTINAUX,100%,2024-06-01,127576.42,127576.42,44025
A07B,ADSORBANTS INTESTINAUX,100%,2024-07-01,152087.9,152087.9,52375
A07B,ADSORBANTS INTESTINAUX,100%,2024-08-01,128890.78,128890.78,44436
A07B,ADSORBANTS INTESTINAUX,100%,2024-09-01,131770.18,131770.18,45538
A07B,ADSORBANTS INTESTINAUX,100%,2024-10-01,144063.64,144063.64,49474
A07B,ADSORBANTS INTESTINAUX,100%,2024-11-01,125281.11,125281.11,42535
A07B,ADSORBANTS INTESTINAUX,100%,2024-12-01,139876.89,139876.89,47145
A07B,ADSORBANTS INTESTINAUX,non à 100%,2021-01-01,589605.52,177821.15,176111
A07B,ADSORBANTS INTESTINAUX,non à 100%,2021-02-01,575690.46,173654.57,173195
A07B,ADSORBANTS INTESTINAUX,non à 100%,2021-03-01,615028.45,185278.36,188868
A07B,ADSORBANTS INTESTINAUX,non à 100%,2021-04-01,438566.29,132070.14,157398
A07B,ADSORBANTS INTESTINAUX,non à 100%,2021-05-01,400861.9,120753.29,145407
A07B,ADSORBANTS INTESTINAUX,non à 100%,2021-06-01,537755.59,161937.66,198740
A07B,ADSORBANTS INTESTINAUX,non à 100%,2021-07-01,587359.36,176982.59,218709
A07B,ADSORBANTS INTESTINAUX,non à 100%,2021-08-01,504303.83,152232.26,186634
A07B,ADSORBANTS INTESTINAUX,non à 100%,2021-09-01,534395.22,161275.71,193091
A07B,ADSORBANTS INTESTINAUX,non à 100%,2021-10-01,580477.29,175325.09,208495
A07B,ADSORBANTS INTESTINAUX,non à 100%,2021-11-01,593607.37,179141.97,219323
A07B,ADSORBANTS INTESTINAUX,non à 100%,2021-12-01,687020.15,207536.02,257057
A07B,ADSORBANTS INTESTINAUX,non à 100%,2022-01-01,636640.81,192352.92,239982
A07B,ADSORBANTS INTESTINAUX,non à 100%,2022-02-01,558251.53,168338.75,209304
A07B,ADSORBANTS INTESTINAUX,non à 100%,2022-03-01,643665.94,194161.24,241075
A07B,ADSORBANTS INTESTINAUX,non à 100%,2022-04-01,553457.7,166938.9,207153
A07B,ADSORBANTS INTESTINAUX,non à 100%,2022-05-01,524596.95,158237.58,195130
A07B,ADSORBANTS INTESTINAUX,non à 100%,2022-06-01,619122.97,186657.59,230772
A07B,ADSORBANTS INTESTINAUX,non à 100%,2022-07-01,692369.34,208810.62,259033
A07B,ADSORBANTS INTESTINAUX,non à 100%,2022-08-01,565106.83,170417.23,210772
A07B,ADSORBANTS INTESTINAUX,non à 100%,2022-09-01,589921.25,178100.58,219190
A07B,ADSORBANTS INTESTINAUX,non à 100%,2022-10-01,581364.35,175438.78,215289
A07B,ADSORBANTS INTESTINAUX,non à 100%,2022-11-01,530110.76,159950.94,197008
A07B,ADSORBANTS INTESTINAUX,non à 100%,2022-12-01,603612.61,182118.43,226122
A07B,ADSORBANTS INTESTINAUX,non à 100%,2023-01-01,672594.66,202845.99,254772
A07B,ADSORBANTS INTESTINAUX,non à 100%,2023-02-01,584091.03,176250.31,221146
A07B,ADSORBANTS INTESTINAUX,non à 100%,2023-03-01,619663.25,187097.94,233541
A07B,ADSORBANTS INTESTINAUX,non à 100%,2023-04-01,480432.6,144994.53,180342
A07B,ADSORBANTS INTESTINAUX,non à 100%,2023-05-01,492507.35,148150.63,183472
A07B,ADSORBANTS INTESTINAUX,non à 100%,2023-06-01,605052.09,182306.7,226298
A07B,ADSORBANTS INTESTINAUX,non à 100%,2023-07-01,633897.56,191133.79,238301
A07B,ADSORBANTS INTESTINAUX,non à 100%,2023-08-01,523432.98,157925.41,195722
A07B,ADSORBANTS INTESTINAUX,non à 100%,2023-09-01,541370.1,163304.06,202890
A07B,ADSORBANTS INTESTINAUX,non à 100%,2023-10-01,572699.98,172748.49,214659
A07B,ADSORBANTS INTESTINAUX,non à 100%,2023-11-01,513154.18,154851.07,192196
A07B,ADSORBANTS INTESTINAUX,non à 100%,2023-12-01,550197.91,165916.14,206965
A07B,ADSORBANTS INTESTINAUX,non à 100%,2024-01-01,674882.25,203648.19,256636
A07B,ADSORBANTS INTESTINAUX,non à 100%,2024-02-01,544243.4,164210.38,205983
A07B,ADSORBANTS INTESTINAUX,non à 100%,2024-03-01,468653.23,141385.94,176024
A07B,ADSORBANTS INTESTINAUX,non à 100%,2024-04-01,483489.14,145824.84,181398
A07B,ADSORBANTS INTESTINAUX,non à 100%,2024-05-01,437101.34,131843.13,163133
A07B,ADSORBANTS INTESTINAUX,non à 100%,2024-06-01,477525.89,143952.06,177928
A07B,ADSORBANTS INTESTINAUX,non à 100%,2024-07-01,616518.58,185711.87,229781
A07B,ADSORBANTS INTESTINAUX,non à 100%,2024-08-01,425073.07,128218.59,157773
A07B,ADSORBANTS INTESTINAUX,non à 100%,2024-09-01,461976.39,139335.21,171992
A07B,ADSORBANTS INTESTINAUX,non à 100%,2024-10-01,508256.92,153233.99,188260
A07B,ADSORBANTS INTESTINAUX,non à 100%,2024-11-01,426949.2,128475.84,156927
A07B,ADSORBANTS INTESTINAUX,non à 100%,2024-12-01,505106.16,151727.34,184808
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2021-01-01,390313.66,390313.66,188683
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2021-02-01,370458.47,370458.47,179168
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2021-03-01,436848.63,436848.63,211167
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2021-04-01,404522.24,404522.24,195737
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2021-05-01,376942.95,376942.95,182304
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2021-06-01,434982.26,434982.26,210399
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2021-07-01,432269.47,432269.47,208980
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2021-08-01,421993.73,421993.73,204332
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2021-09-01,423789.31,423789.31,204962
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2021-10-01,414928.08,414928.08,200753
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2021-11-01,428259.82,428259.82,207184
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2021-12-01,444012.92,444012.92,214829
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2022-01-01,404765.64,404765.64,195836
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2022-02-01,394936.96,394936.96,191142
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2022-03-01,456716.94,456716.94,220982
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2022-04-01,409357.57,409357.57,198133
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2022-05-01,446391.09,446391.09,216139
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2022-06-01,441263.09,441263.09,213976
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2022-07-01,434760.36,434760.36,211117
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2022-08-01,452011.59,452011.59,219619
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2022-09-01,438279.82,438279.82,213005
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2022-10-01,422780.03,422780.03,204784
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2022-11-01,428198.08,428198.08,206280
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2022-12-01,431406.3,431406.3,207304
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2023-01-01,448566.0,448566.0,215319
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2023-02-01,390122.06,390122.06,187261
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2023-03-01,444059.93,444059.93,213006
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2023-04-01,391065.89,391065.89,187648
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2023-05-01,437560.37,437560.37,209910
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2023-06-01,460770.95,460770.95,220989
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2023-07-01,442618.23,442618.23,212279
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2023-08-01,452399.59,452399.59,216928
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2023-09-01,428499.15,428499.15,205453
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2023-10-01,462412.99,462412.99,221754
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2023-11-01,428553.85,428553.85,205440
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2023-12-01,425511.88,425511.88,204014
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2024-01-01,469388.91,469388.91,224991
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2024-02-01,426886.68,426886.68,204589
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2024-03-01,426967.67,426967.67,204572
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2024-04-01,457855.08,457855.08,219444
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2024-05-01,444892.02,444892.02,213293
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2024-06-01,426134.34,426134.34,204310
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2024-07-01,503609.93,503609.93,241458
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2024-08-01,434986.97,434986.97,208494
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2024-09-01,446190.33,446190.33,213854
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2024-10-01,488193.54,488193.54,233958
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2024-11-01,426878.99,426878.99,204590
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,100%,2024-12-01,469692.75,469692.75,225150
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2021-01-01,570077.94,172373.87,275416
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2021-02-01,546361.41,165123.59,263826
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2021-03-01,622570.2,187983.06,300720
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2021-04-01,555630.69,167901.83,268264
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2021-05-01,524888.07,158687.24,253544
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2021-06-01,673838.18,203533.87,325612
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2021-07-01,702401.33,212241.52,339544
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2021-08-01,647598.98,195863.04,313038
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2021-09-01,660560.95,199828.96,319245
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2021-10-01,671696.32,203180.41,324744
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2021-11-01,688342.12,208050.67,332516
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2021-12-01,737971.4,223100.12,356682
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2022-01-01,677438.18,204824.98,327605
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2022-02-01,631890.62,190857.7,305422
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2022-03-01,744157.64,224852.92,359814
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2022-04-01,651698.38,196844.19,314822
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2022-05-01,690048.62,208526.48,333637
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2022-06-01,733387.4,221669.45,354885
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2022-07-01,762970.81,230526.49,369723
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2022-08-01,702883.11,212357.46,340799
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2022-09-01,711509.49,215192.26,344640
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2022-10-01,675067.0,204020.18,326173
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2022-11-01,642385.34,194160.47,308992
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2022-12-01,683165.59,206430.13,327741
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2023-01-01,725944.25,219365.61,348224
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2023-02-01,635759.64,192020.7,304692
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2023-03-01,701787.43,212087.51,336198
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2023-04-01,592896.23,179161.09,284026
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2023-05-01,648641.27,195451.88,310581
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2023-06-01,722483.54,218249.26,346132
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2023-07-01,721295.79,217849.19,345576
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2023-08-01,668029.48,201723.48,319862
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2023-09-01,668719.79,201970.09,320121
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2023-10-01,707339.43,213693.08,338568
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2023-11-01,631932.37,190841.45,302404
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2023-12-01,656383.48,198334.28,314016
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2024-01-01,772156.35,233068.51,369586
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2024-02-01,672493.85,203211.08,321735
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2024-03-01,631527.73,190836.12,302041
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2024-04-01,669292.01,202018.62,320287
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2024-05-01,631491.48,190608.42,302273
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2024-06-01,639759.73,193154.16,306269
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2024-07-01,792168.08,238891.64,379226
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2024-08-01,620824.21,187428.78,297326
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2024-09-01,660568.97,199328.62,316245
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2024-10-01,717330.24,216281.96,343283
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2024-11-01,603641.38,181691.6,288866
A07D,RALENTISSEURS DE LA MOTRICITE INTESTINALE,non à 100%,2024-12-01,679997.41,204535.85,325298
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2021-01-01,3287215.22,3287215.22,86726
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2021-02-01,3145543.38,3145543.38,82606
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2021-03-01,3670321.49,3670321.49,96541
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2021-04-01,3419791.03,3419791.03,89914
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2021-05-01,3157808.06,3157808.06,82896
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2021-06-01,3587584.57,3587584.57,93831
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2021-07-01,3488472.45,3488472.45,90313
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2021-08-01,3266119.82,3266119.82,82889
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2021-09-01,3338618.76,3338618.76,85646
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2021-10-01,3288493.61,3288493.61,84141
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2021-11-01,3430936.18,3430936.18,86992
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2021-12-01,3557248.71,3557248.71,90597
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2022-01-01,3212280.59,3212280.59,81254
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2022-02-01,3133744.05,3133744.05,80096
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2022-03-01,3656094.06,3656094.06,93662
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2022-04-01,3250214.66,3250214.66,83091
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2022-05-01,3492172.31,3492172.31,88429
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2022-06-01,3454553.4,3454553.4,86388
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2022-07-01,3411564.6,3411564.6,85589
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2022-08-01,3333235.92,3333235.92,82951
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2022-09-01,3399396.45,3399396.45,84708
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2022-10-01,3295880.37,3295880.37,81987
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2022-11-01,3425615.25,3425615.25,85214
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2022-12-01,3512750.18,3512750.18,86779
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2023-01-01,3526476.94,3526476.94,85942
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2023-02-01,3138277.53,3138277.53,77504
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2023-03-01,3439745.21,3439745.21,88013
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2023-04-01,2912155.63,2912155.63,78377
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2023-05-01,3234259.92,3234259.92,85640
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2023-06-01,3349819.56,3349819.56,88641
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2023-07-01,3187996.07,3187996.07,83730
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2023-08-01,3118884.5,3118884.5,81602
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2023-09-01,3056876.85,3056876.85,79355
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2023-10-01,3301179.5,3301179.5,80146
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2023-11-01,3121381.45,3121381.45,73629
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2023-12-01,3113732.72,3113732.72,72900
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2024-01-01,3348300.2,3348300.2,77661
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2024-02-01,3113534.45,3113534.45,71611
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2024-03-01,3069102.99,3069102.99,70663
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2024-04-01,3318618.22,3318618.22,76217
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2024-05-01,3201381.2,3201381.2,73484
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2024-06-01,3009344.15,3009344.15,68625
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2024-07-01,3520378.51,3520378.51,80632
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2024-08-01,2941773.81,2941773.81,66876
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2024-09-01,3055765.23,3055765.23,69701
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2024-10-01,3408131.71,3408131.71,77894
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2024-11-01,3041619.15,3041619.15,69407
A07E,ANTIINFLAMMATOIRES INTESTINAUX,100%,2024-12-01,3399565.03,3399565.03,77641
A07E,ANTIINFLAMMATOIRES INTESTINAUX,non à 100%,2021-01-01,1470039.24,949659.4,38685
A07E,ANTIINFLAMMATOIRES INTESTINAUX,non à 100%,2021-02-01,1449696.22,936917.2,38560
A07E,ANTIINFLAMMATOIRES INTESTINAUX,non à 100%,2021-03-01,1703256.43,1100912.78,45565
