Code_ATC4,Libelle_ATC4,Taux_de_remboursement,date,Base_de_remboursement,Montant_remboursé,Nombre_de_boites_remboursées
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2023-05-01,14503.02,9335.34,7353
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2023-06-01,14629.53,9415.67,7410
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2023-07-01,117175.11,117175.11,59322
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2023-08-01,121388.98,121388.98,61442
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2023-09-01,112126.79,112126.79,56752
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2023-10-01,120889.33,120889.33,61198
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2023-11-01,113059.36,113059.36,57224
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2023-12-01,111746.21,111746.21,56557
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2024-01-01,12693.74,8164.12,6413
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2024-02-01,11283.57,7258.43,5714
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2024-03-01,11305.94,7272.82,5724
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2024-04-01,11562.12,7434.46,5860
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2024-05-01,11379.41,7315.16,5761
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2024-06-01,10750.4,6924.93,5450
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2024-07-01,8071094.89,8071094.89,699
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2024-08-01,6626034.51,6626034.51,577
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2024-09-01,7084239.25,7084239.25,615
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2024-10-01,7531340.79,7531340.79,652
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2024-11-01,7055865.41,7055865.41,613
C01AA,GLUCOSIDES DE LA DIGITALE,non à 100%,2024-12-01,7775400.01,7775400.01,672
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2021-01-01,34333.47,34333.47,5177
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2021-02-01,32781.77,32781.77,4920
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2021-03-01,37631.11,37631.11,5659
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2021-04-01,34692.29,34692.29,5238
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2021-05-01,33465.76,33465.76,5046
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2021-06-01,36076.82,36076.82,5482
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2021-07-01,32630.97,9877.91,5429
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2021-08-01,32557.28,9814.24,5338
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2021-09-01,31645.87,9579.49,5223
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2021-10-01,30094.53,9105.81,4997
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2021-11-01,32513.84,9833.76,5383
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2021-12-01,32362.49,9790.08,5333
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2022-01-01,32082.47,32082.47,4854
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2022-02-01,30813.41,30813.41,4597
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2022-03-01,35910.98,35910.98,5346
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2022-04-01,32195.73,32195.73,4826
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2022-05-01,34881.36,34881.36,5292
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2022-06-01,33060.48,33060.48,5026
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2022-07-01,5287140.59,5287140.59,461
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2022-08-01,4850509.61,4850509.61,419
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2022-09-01,5085344.08,5085344.08,438
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2022-10-01,4817356.56,4817356.56,418
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2022-11-01,5513226.4,5513226.4,472
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2022-12-01,5695742.38,5695742.38,489
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2023-01-01,31799.94,31799.94,4269
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2023-02-01,27710.6,27710.6,3703
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2023-03-01,30987.82,30987.82,4147
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2023-04-01,27174.83,27174.83,3616
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2023-05-01,30089.87,30089.87,3993
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2023-06-01,30948.64,30948.64,4122
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2023-07-01,13362.41,8594.88,6775
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2023-08-01,13774.42,8863.15,6982
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2023-09-01,12312.7,7911.79,6239
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2023-10-01,13308.03,8539.74,6744
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2023-11-01,12324.86,7928.88,6239
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2023-12-01,12224.88,7861.31,6196
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2024-01-01,31403.1,31403.1,4166
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2024-02-01,28456.43,28456.43,3779
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2024-03-01,27092.18,27092.18,3629
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2024-04-01,29381.72,29381.72,3956
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2024-05-01,29430.05,29430.05,3937
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2024-06-01,26162.01,26162.01,3479
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2024-07-01,321813.67,195451.63,31
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2024-08-01,172397.97,103445.05,19
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2024-09-01,168765.45,95163.48,18
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2024-10-01,336668.87,197300.7,30
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2024-11-01,232848.54,138431.11,19
C01BA,"ANTIARYTHMIQUES, CLASSE IA",100%,2024-12-01,227214.06,121848.26,24
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2021-01-01,33281.04,10063.77,5492
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2021-02-01,31622.57,9557.21,5228
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2021-03-01,36361.72,11011.6,6032
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2021-04-01,33435.75,10118.96,5564
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2021-05-01,30566.23,9243.75,5092
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2021-06-01,34711.86,10502.55,5728
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2021-07-01,463979.64,463979.64,187
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2021-08-01,493754.82,493754.82,199
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2021-09-01,573152.58,573152.58,231
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2021-10-01,615332.64,615332.64,248
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2021-11-01,607889.1,607889.1,245
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2021-12-01,635182.08,635182.08,256
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2022-01-01,29179.09,8850.86,4772
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2022-02-01,28210.5,8502.5,4662
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2022-03-01,31829.36,9608.89,5231
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2022-04-01,27830.44,8396.97,4584
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2022-05-01,30422.1,9207.74,5065
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2022-06-01,28550.47,8627.25,4854
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2022-07-01,140072.0,76512.74,15
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2022-08-01,200246.19,91601.34,20
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2022-09-01,246260.59,132614.88,23
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2022-10-01,159621.43,93526.68,15
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2022-11-01,235359.45,134142.76,23
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2022-12-01,288987.4,148082.13,26
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2023-01-01,25079.54,7563.12,3594
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2023-02-01,21553.5,6506.84,3107
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2023-03-01,24467.16,7406.57,3482
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2023-04-01,22202.83,6734.53,3165
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2023-05-01,23544.7,7078.84,3363
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2023-06-01,23309.88,7066.69,3356
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2023-07-01,29577.0,29577.0,3916
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2023-08-01,30289.54,30289.54,4040
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2023-09-01,29688.77,29688.77,3957
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2023-10-01,31131.76,31131.76,4162
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2023-11-01,30778.46,30778.46,4103
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2023-12-01,29368.91,29368.91,3929
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2024-01-01,23564.3,7119.91,3390
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2024-02-01,21194.25,6415.78,3052
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2024-03-01,19679.66,5925.87,2902
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2024-04-01,21816.31,6571.17,3178
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2024-05-01,20724.93,6250.47,3024
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2024-06-01,19361.63,5846.37,2789
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2024-07-01,115636.69,115636.69,58544
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2024-08-01,101316.92,101316.92,51285
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2024-09-01,99056.98,99056.98,50144
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2024-10-01,110110.41,110110.41,55714
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2024-11-01,96914.65,96914.65,49044
C01BA,"ANTIARYTHMIQUES, CLASSE IA",non à 100%,2024-12-01,105893.06,105893.06,53595
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2021-01-01,0.0,0.0,0
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2021-02-01,0.0,0.0,0
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2021-03-01,0.0,0.0,0
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2021-04-01,0.0,0.0,0
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2021-05-01,0.0,0.0,0
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2021-06-01,52104.78,52104.78,21
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2021-07-01,96766.02,63146.03,39
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2021-08-01,138946.08,90314.95,56
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2021-09-01,121577.82,79025.58,49
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2021-10-01,96766.02,62897.91,39
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2021-11-01,114134.28,74187.28,46
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2021-12-01,133983.72,85476.65,54
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2022-01-01,585558.48,585558.48,236
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2022-02-01,568190.22,568190.22,229
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2022-03-01,655031.52,655031.52,264
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2022-04-01,642625.62,642625.62,259
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2022-05-01,615332.64,615332.64,248
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2022-06-01,694730.4,694730.4,280
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2022-07-01,131728.15,131728.15,66667
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2022-08-01,138722.1,138722.1,70220
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2022-09-01,131804.07,131804.07,66719
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2022-10-01,127243.91,127243.91,64417
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2022-11-01,131079.46,131079.46,66337
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2022-12-01,128876.43,128876.43,65244
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2023-01-01,724504.56,724504.56,292
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2023-02-01,635182.08,635182.08,256
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2023-03-01,729466.92,729466.92,294
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2023-04-01,588039.66,588039.66,237
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2023-05-01,689768.04,689768.04,278
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2023-06-01,759241.08,759241.08,306
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2023-07-01,22414.49,6785.33,3241
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2023-08-01,23427.76,7060.52,3364
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2023-09-01,22251.16,6723.01,3224
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2023-10-01,23981.09,7267.35,3462
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2023-11-01,22961.76,6929.73,3294
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2023-12-01,22799.93,6907.55,3295
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2024-01-01,719441.48,719441.48,290
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2024-02-01,724504.56,724504.56,292
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2024-03-01,708492.03,708492.03,285
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2024-04-01,831850.33,831850.33,335
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2024-05-01,705965.18,705965.18,284
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2024-06-01,740701.7,740701.7,298
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2024-07-01,12034.11,7728.32,6101
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2024-08-01,10125.53,6489.86,5127
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2024-09-01,10072.08,6494.56,5105
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2024-10-01,10916.11,7004.55,5525
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2024-11-01,9674.02,6228.06,4903
C01BB,"ANTIARYTHMIQUES, CLASSE IB",100%,2024-12-01,10685.97,6869.94,5417
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2021-01-01,0.0,0.0,0
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2021-02-01,0.0,0.0,0
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2021-03-01,0.0,0.0,0
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2021-04-01,0.0,0.0,0
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2021-05-01,0.0,0.0,0
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2021-06-01,12405.9,8063.84,5
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2021-07-01,1818670.85,1818670.85,210937
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2021-08-01,1796632.89,1796632.89,209257
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2021-09-01,1764920.45,1764920.45,205534
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2021-10-01,1728177.0,1728177.0,201273
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2021-11-01,1815682.86,1815682.86,211404
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2021-12-01,1867054.26,1867054.26,217287
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2022-01-01,143908.44,91927.72,58
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2022-02-01,96766.02,61285.15,39
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2022-03-01,126540.18,79025.58,51
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2022-04-01,126540.18,82251.12,51
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2022-05-01,126540.18,80638.35,51
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2022-06-01,114134.28,70961.75,46
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2022-07-01,15880.38,10240.07,8043
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2022-08-01,16267.35,10490.77,8240
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2022-09-01,15204.92,9815.66,7704
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2022-10-01,14949.36,9637.07,7570
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2022-11-01,15382.0,9903.12,7790
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2022-12-01,15404.72,9905.3,7807
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2023-01-01,116615.46,75800.05,47
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2023-02-01,124059.0,80638.35,50
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2023-03-01,111653.1,72574.52,45
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2023-04-01,99247.2,64758.8,40
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2023-05-01,131502.54,85476.65,53
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2023-06-01,133983.72,87089.42,54
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2023-07-01,694730.4,694730.4,280
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2023-08-01,684805.68,684805.68,276
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2023-09-01,759241.08,759241.08,306
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2023-10-01,741872.82,741872.82,299
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2023-11-01,683125.92,683125.92,275
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2023-12-01,702073.22,702073.22,283
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2024-01-01,154488.19,98804.56,62
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2024-02-01,97421.05,63323.68,39
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2024-03-01,101728.38,66123.45,41
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2024-04-01,91803.66,58059.61,37
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2024-05-01,106690.74,67736.21,43
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2024-06-01,89322.48,58059.61,36
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2024-07-01,30706.87,30706.87,4074
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2024-08-01,26757.24,26757.24,3548
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2024-09-01,27154.28,27154.28,3588
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2024-10-01,29753.44,29753.44,3894
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2024-11-01,25583.02,25583.02,3345
C01BB,"ANTIARYTHMIQUES, CLASSE IB",non à 100%,2024-12-01,28725.43,28725.43,3790
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2021-01-01,1757004.36,1757004.36,201718
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2021-02-01,1658290.13,1658290.13,191037
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2021-03-01,1932442.53,1932442.53,222924
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2021-04-01,1805098.91,1805098.91,208275
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2021-05-01,1709421.74,1709421.74,197205
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2021-06-01,1889564.37,1889564.37,217918
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2021-07-01,1338846.81,770723.71,155255
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2021-08-01,1293920.7,748071.85,151159
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2021-09-01,1283737.73,740850.68,149843
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2021-10-01,1255348.63,724472.95,146563
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2021-11-01,1308417.93,757489.59,152692
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2021-12-01,1355863.69,785387.27,158187
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2022-01-01,1692579.98,1692579.98,196952
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2022-02-01,1650423.69,1650423.69,192037
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2022-03-01,1931121.6,1931121.6,224578
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2022-04-01,1709027.7,1709027.7,198790
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2022-05-01,1846225.3,1846225.3,214762
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2022-06-01,1812156.83,1812156.83,210653
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2022-07-01,31915.13,31915.13,4886
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2022-08-01,33062.92,33062.92,5041
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2022-09-01,31995.3,31995.3,4812
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2022-10-01,31387.18,31387.18,4480
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2022-11-01,31201.41,31201.41,4232
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2022-12-01,31177.54,31177.54,4150
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2023-01-01,1846339.39,1846339.39,213904
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2023-02-01,1634886.32,1634886.32,190008
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2023-03-01,1859669.78,1859669.78,216263
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2023-04-01,1671397.3,1671397.3,192016
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2023-05-01,1896353.36,1896353.36,214928
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2023-06-01,1881512.73,1881512.73,217228
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2023-07-01,126540.18,82499.24,51
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2023-08-01,129021.36,84112.0,52
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2023-09-01,94284.84,61285.15,38
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2023-10-01,116615.46,75800.05,47
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2023-11-01,126540.18,80638.35,51
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2023-12-01,85015.15,53647.08,34
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2024-01-01,1877103.69,1877103.69,218499
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2024-02-01,1676398.02,1676398.02,197278
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2024-03-01,1660682.03,1660682.03,197188
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2024-04-01,1766332.97,1766332.97,209309
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2024-05-01,1759255.32,1759255.32,207513
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2024-06-01,1623636.88,1623636.88,191861
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2024-07-01,21971.39,6606.1,3184
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2024-08-01,19448.15,5861.83,2794
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2024-09-01,18578.38,5605.73,2687
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2024-10-01,20764.39,6253.94,2980
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2024-11-01,18411.78,5547.78,2646
C01BC,"ANTIARYTHMIQUES, CLASSE IC",100%,2024-12-01,20477.49,6153.62,2904
C01BC,"ANTIARYTHMIQUES, CLASSE IC",non à 100%,2021-01-01,1303015.54,847533.64,149298
C01BC,"ANTIARYTHMIQUES, CLASSE IC",non à 100%,2021-02-01,1222736.28,795433.51,140546
C01BC,"ANTIARYTHMIQUES, CLASSE IC",non à 100%,2021-03-01,1430327.67,848551.16,164533
C01BC,"ANTIARYTHMIQUES, CLASSE IC",non à 100%,2021-04-01,1334549.95,767559.28,153452
C01BC,"ANTIARYTHMIQUES, CLASSE IC",non à 100%,2021-05-01,1261115.04,724545.03,145046
C01BC,"ANTIARYTHMIQUES, CLASSE IC",non à 100%,2021-06-01,1405314.67,804791.72,161589
C01BC,"ANTIARYTHMIQUES, CLASSE IC",non à 100%,2021-07-01,1788567.03,1788567.03,246118
